"","sample","gene","evidence_n","beta_n","evidence","beta","focal_log2","all_log2","all_log2_right","all_log2_left","informative_snps","snps","tc","ploidy","cnA","cnB","cnA.int","cnB.int","gene_type","log2_cutoff_pass","chr","all_log2.corr","cn.call.corr","non_syn_snv","snv_in_su2c"
"1972","I490003","FOXP1",0,1,0,0.998,0.064,0.048,0,0.234,118,100,0.63,2.08,1.12388635952702,1.11643099189949,1,1,"target",FALSE,"3",0.048,"wt",0,0
"1973","I490003","GNAS",0,1,0.01,0.995,0.066,-0.016,-0.058,0.001,85,84,0.63,2.08,1.05464543332011,1.0371831349114,1,1,"target",FALSE,"20",-0.016,"wt",5,0
"1974","I490003","GRHPR",0,1,1,0.857,0.343,0.068,0.033,0.104,55,58,0.63,2.08,1.39226478573702,0.895813689017273,1,1,"control",TRUE,"9",0.193031697534368,"Imb_WTGrayZoneCN",0,0
"1975","I490003","HDAC8",NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,0.63,2.08,NA,NA,NA,NA,"control",TRUE,"X",0.388423616509271,"Uncertain Bal.Gain",4,0
"1976","I490003","HSD3B1",0,1,0.24,0.992,0.112,-0.143,-0.181,-0.129,118,120,0.63,2.08,0.919910128234492,0.895717179257034,1,1,"target",TRUE,"1",-0.139691491163122,"CNNL",0,0
"1977","I490003","IDH1",0,NA,0,NA,0.151,0.151,0.639,0.329,0,NA,0.63,2.08,NA,NA,NA,NA,"target",FALSE,"2",0.151,"wt",0,0
"1978","I490003","IDH2",0,1,1,0.562,-0.385,-0.416,-0.414,-0.496,88,100,0.63,2.08,1.19212790787466,0.108027082692894,1,0,"target",TRUE,"15",-0.621559569380399,"HemiDel",0,0
"1979","I490003","IL1RL2",0,1,0.01,0.992,-0.009,-0.012,-0.077,0.113,35,36,0.63,2.08,1.06438852601001,1.03708962958868,1,1,"control",FALSE,"2",-0.012,"wt",0,0
"1980","I490003","KDM6A",NA,NA,NA,NA,NA,0.073,NA,NA,NA,NA,0.63,2.08,NA,NA,NA,NA,"target",FALSE,"X",0.073,"wt",0,0
"1981","I490003","KMT2C",0,1,0.14,0.99,0.075,0.012,-0.024,-0.036,73,67,0.63,2.08,1.09450808420622,1.06063888549238,1,1,"target",FALSE,"7",0.012,"wt",1,0
"1982","I490003","KMT2D",0,1,0.12,0.992,0.065,0.005,-0.093,-0.034,59,62,0.63,2.08,1.08214754649649,1.05672270133443,1,1,"target",FALSE,"12",0.005,"wt",0,0
"1983","I490003","KRAS",0,1,0.12,0.99,-0.176,-0.113,-0.107,-0.134,89,81,0.63,2.08,0.955069964855954,0.923571037680066,1,1,"target",TRUE,"12",-0.0906083148569381,"NoImb_WTGrayZoneCN",0,0
"1984","I490003","KRT85",0,1,0,0.997,0.003,-0.073,-0.105,-0.058,114,118,0.63,2.08,0.987704999943032,0.97824137149015,1,1,"control",FALSE,"12",-0.073,"wt",0,0
"1985","I490003","L3MBTL1",0,NA,0,NA,-0.024,-0.059,-0.05,-0.074,0,NA,0.63,2.08,NA,NA,NA,NA,"control",FALSE,"20",-0.059,"wt",0,0
"1986","I490003","LRRC17",0,1,0,0.983,-0.071,-0.068,-0.212,-0.04,109,43,0.63,2.08,1.01462135090896,0.960679451773345,1,1,"control",FALSE,"7",-0.068,"wt",0,0
"1987","I490003","MDM2",0,1,0,0.998,-0.013,-0.061,-0.045,-0.084,92,83,0.63,2.08,0.999236450530402,0.992748842935551,1,1,"target",FALSE,"12",-0.061,"wt",0,0
"1988","I490003","MDM4",0,1,1,0.751,0.381,0.292,0.273,0.265,54,56,0.63,2.08,1.93831015530707,0.931416316342905,2,1,"target",TRUE,"1",0.519869108857254,"Unb.Gain",0,0
"1989","I490003","MED12",NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,0.63,2.08,NA,NA,NA,NA,"target",TRUE,"X",0.517049098274037,"Bal.Gain",0,0
"1990","I490003","MESDC2",0,1,1,0.544,-0.531,-0.622,-0.672,-0.591,92,104,0.63,2.08,0.975300553124392,-0.00338773849425519,1,0,"control",TRUE,"15",-1.04295067079764,"HemiDel",0,0
"1991","I490003","MET",0,1,0,0.997,0,-0.029,-0.092,-0.064,99,106,0.63,2.08,1.03522487883709,1.0259513932066,1,1,"target",FALSE,"7",-0.029,"wt",0,0
"1992","I490003","MIS18A",0,1,0,0.994,0.132,-0.101,-0.076,-0.133,48,52,0.63,2.08,0.960592303575484,0.943483602591201,1,1,"control",FALSE,"21",-0.101,"wt",0,0
"1993","I490003","MLH1",0,1,0,0.995,0.096,-0.085,0.001,-0.176,85,84,0.63,2.08,0.97642972654713,0.962102308652389,1,1,"target",FALSE,"3",-0.085,"wt",0,0
"1994","I490003","MSH2",0,1,0,0.998,-0.136,-0.09,0.04,-0.071,66,52,0.63,2.08,0.966864911976816,0.961303105338107,1,1,"target",TRUE,"2",-0.0534089598734977,"wt",0,0
"1995","I490003","MSH2",0,1,0,0.998,-0.136,-0.09,0.04,-0.071,66,52,0.63,2.08,0.966585775204318,0.961024967496389,1,1,"target",TRUE,"2",-0.0534089598734977,"wt",0,0
"1996","I490003","MSH6",0,1,0,0.999,0.057,-0.09,-0.078,-0.127,78,67,0.63,2.08,0.965502037132577,0.962665980182345,1,1,"target",TRUE,"2",-0.0534089598734977,"wt",0,0
"1997","I490003","MSH6",0,1,0,0.999,0.057,-0.09,-0.078,-0.127,78,67,0.63,2.08,0.965223145139828,0.962387597560879,1,1,"target",TRUE,"2",-0.0534089598734977,"wt",0,0
"1998","I490003","MTIF3",0,1,1,0.852,0.011,-0.141,-0.141,-0.149,113,64,0.63,2.08,1.13256731417442,0.68795920086113,1,1,"control",TRUE,"13",-0.136398942384752,"Imb_WTGrayZoneCN",0,0
"1999","I490003","MYC",0,1,1,0.442,1.05,0.919,0.959,0.907,96,129,0.63,2.08,4.27670205607797,0.791050082726594,4,1,"target",TRUE,"8",1.34143134775617,"Unb.Gain",0,0
"2000","I490003","MYCN",0,1,0,0.995,-0.093,-0.107,-0.126,-0.107,47,48,0.63,2.08,0.953675820413439,0.93715757809207,1,1,"target",FALSE,"2",-0.107,"wt",2,0
"2001","I490003","NAPG",0,1,0.95,0.962,0.016,-0.08,-0.191,-0.08,102,103,0.63,2.08,1.03437508648262,0.915864670007072,1,1,"control",TRUE,"18",-0.0373482701772716,"CNNL",0,0
"2002","I490003","NCOA2",0,0.997,1,0.453,1.027,0.944,0.888,0.811,12,29,0.63,2.08,4.325466147501,0.851470498849811,4,1,"target",TRUE,"8",1.37216418359501,"Unb.Gain",0,0
"2003","I490003","NFE2L2",0,0.999,0.02,0.995,0.015,-0.089,-0.236,-0.063,40,41,0.63,2.08,0.973921881493832,0.957340885378223,1,1,"target",FALSE,"2",-0.089,"wt",0,0
"2004","I490003","NFXL1",0,NA,0,NA,-0.027,-0.08,-0.174,0.002,0,NA,0.63,2.08,NA,NA,NA,NA,"control",FALSE,"4",-0.08,"wt",0,0
"2005","I490003","NIT2",0,1,0.03,0.994,0.015,-0.093,-0.061,-0.157,69,71,0.63,2.08,0.971265888437543,0.951181474988386,1,1,"control",FALSE,"3",-0.093,"wt",0,0
"2006","I490003","NKX3-1",0,1,1,0.53,-0.169,-0.545,-0.605,-0.511,141,160,0.63,2.08,1.07672371004017,0.0124758895165673,1,0,"target",TRUE,"8",-0.877955012956927,"HemiDel",0,0
"2007","I490003","NOTCH3",0,1,0.01,0.994,0.186,0.004,-0.048,-0.066,57,52,0.63,2.08,1.07827728743897,1.05854898694617,1,1,"control",FALSE,"19",0.004,"wt",0,0
"2008","I490003","OR3A3",0,1,1,0.37,-0.064,-0.094,-0.062,-0.123,53,83,0.63,2.08,1.93451538050239,-0.0144789136447971,2,0,"control",TRUE,"17",-0.0598522146618649,"CNNL",0,0
"2009","I490003","PALB2",0,0.999,1,0.763,0.433,0.28,0.263,0.257,38,41,0.63,2.08,1.89191747639206,0.943284697888852,2,1,"target",TRUE,"16",0.502924890719779,"Unb.Gain",0,0
"2010","I490003","PIK3CA",0,1,0,0.995,-0.038,-0.074,-0.065,-0.147,80,77,0.63,2.08,0.988002555277408,0.973792838235336,1,1,"target",FALSE,"3",-0.074,"wt",0,0
"2011","I490003","PIK3CB",0,NA,0,NA,-0.018,-0.052,-0.085,-0.057,9,NA,0.63,2.08,NA,NA,NA,NA,"target",FALSE,"3",-0.052,"wt",0,0
"2012","I490003","PIK3R1",0,1,0.97,0.957,0.072,-0.05,-0.056,-0.1,119,127,0.63,2.08,1.07652328251522,0.939128989099159,1,1,"target",TRUE,"5",0.0104360877865899,"CNNL",0,0
"2013","I490003","PTAFR",0,0.993,0,0.992,0.222,-0.039,-0.118,-0.033,26,21,0.63,2.08,1.0327895567467,1.00730201881477,1,1,"control",FALSE,"1",-0.039,"wt",4,0
"2014","I490003","PTEN",0,1,1,0.863,-1.232,-0.989,-1.385,-0.531,135,130,0.63,2.08,0.358673337670936,0.130231097484846,0,0,"target",TRUE,"10",-2.03260927059985,"HemiDel",0,0
"2015","I490003","PTGER4",0,1,0.01,0.993,0.039,-0.172,-0.212,-0.177,95,91,0.63,2.08,0.888396302387526,0.86747305924613,1,1,"control",FALSE,"5",-0.172,"wt",0,0
"2016","I490003","PXDNL",0,1,1,0.431,0.85,0.85,0.961,1.003,28,31,0.63,2.08,4.08198408680058,0.694617973153472,4,1,"control",TRUE,"8",1.25595718439319,"Unb.Gain",1,0
"2017","I490003","RAD51B",0,1,0,0.997,-0.017,-0.021,0.125,-0.086,88,87,0.63,2.08,1.0453805435678,1.03487125708911,1,1,"target",FALSE,"14",-0.021,"wt",0,0
"2018","I490003","RAD51C",0,NA,0,NA,-0.033,-0.072,-0.143,-0.069,1,NA,0.63,2.08,NA,NA,NA,NA,"target",FALSE,"17",-0.072,"wt",0,0
"2019","I490003","RAD51C",0,NA,0,NA,-0.033,-0.097,-0.143,-0.069,1,NA,0.63,2.08,NA,NA,NA,NA,"target",FALSE,"17",-0.097,"wt",0,0
"2020","I490003","RB1",0,1,1,0.82,-0.313,-0.319,-0.358,-0.282,52,49,0.63,2.08,0.974195021141146,0.498571774017893,1,0,"target",TRUE,"13",-0.442190149050669,"Imb_WTGrayZoneCN",0,0
"2021","I490003","RNF125",0,1,0.35,0.983,-0.306,-0.295,-0.228,-0.373,65,65,0.63,2.08,0.781758702266118,0.735779758442796,1,1,"control",TRUE,"18",-0.399321774261881,"Imb_WTGrayZoneCN",0,0
"2022","I490003","RNF43",0,1,0,0.982,0.228,-0.072,-0.182,0.007,37,28,0.63,2.08,1.01271915273425,0.955336596315092,1,1,"target",FALSE,"17",-0.072,"wt",0,0
"2023","I490003","RNF43",0,1,0,0.982,0.228,-0.097,-0.182,0.007,37,28,0.63,2.08,0.98473867621379,0.928359601332338,1,1,"target",FALSE,"17",-0.097,"wt",0,0
"2024","I490003","RSF1",0,0.999,0.03,0.957,0.155,-0.023,-0.168,-0.051,18,14,0.63,2.08,1.10760968482542,0.967642826594651,1,1,"control",FALSE,"11",-0.023,"wt",0,0
"2025","I490003","RUNX1",0,1,0.46,0.986,NA,-0.032,NA,NA,114,124,0.63,2.08,1.04933500702452,1.00521628861687,1,1,"target",TRUE,"21",0.0388285985611924,"CNNL",0,0
"2026","I490003","RYBP",0,1,0,0.997,0.021,-0.022,0.021,-0.049,71,68,0.63,2.08,1.04469780940527,1.03338082376962,1,1,"target",FALSE,"3",-0.022,"wt",0,0
"2027","I490003","SMARCA1",NA,NA,NA,NA,NA,0.282,NA,NA,NA,NA,0.63,2.08,NA,NA,NA,NA,"target",TRUE,"X",0.505752966444971,"Bal.Gain",0,0
"2028","I490003","SPDYA",0,1,0,0.997,-0.025,0.009,0.004,0.012,75,70,0.63,2.08,1.07942891646466,1.07007167138493,1,1,"control",FALSE,"2",0.009,"wt",0,0
"2029","I490003","SPOP",0,1,0,0.999,-0.028,-0.07,-0.068,-0.076,53,52,0.63,2.08,0.988086556779741,0.98375014025824,1,1,"target",FALSE,"17",-0.07,"wt",0,0
"2030","I490003","TEX11",NA,NA,NA,NA,NA,0.069,NA,NA,NA,NA,0.63,2.08,NA,NA,NA,NA,"control",FALSE,"X",0.069,"wt",0,0
"2031","I490003","TK2",0,1,1,0.528,-0.369,-0.524,-0.445,-0.622,56,53,0.63,2.08,1.10284022152216,0.0186241871987865,1,0,"control",TRUE,"16",-0.834627042264152,"HemiDel",0,0
"2032","I490003","TOP3B",0,1,1,0.516,-0.29,-0.444,-0.504,-0.362,41,72,0.63,2.08,1.21416786713598,0.0383470953536753,1,0,"control",TRUE,"22",-0.675335982089905,"HemiDel",0,0
"2033","I490003","TP53",0,1,1,0.46,-1.068,-0.408,-0.52,-0.263,64,67,0.63,2.08,1.32878880520808,-0.0150131140906447,1,0,"target",TRUE,"17",-0.606368840565483,"HemiDel",0,0
"2034","I490003","UGT2B17",0,0.997,0,0.986,-0.273,-0.146,-0.115,-0.319,11,11,0.63,2.08,0.924941353386179,0.884463104617419,1,1,"other",FALSE,"4",-0.146,"wt",0,0
"2035","I490003","VNN3",0,1,0.13,0.99,0.16,-0.087,-0.195,-0.031,94,99,0.63,2.08,0.983740661762897,0.951274668023367,1,1,"control",FALSE,"6",-0.087,"wt",0,0
"2036","I490003","ZBTB16",0,1,0,0.998,0.108,0.031,-0.005,-0.112,80,77,0.63,2.08,1.10356095743997,1.0972009111361,1,1,"target",FALSE,"11",0.031,"wt",0,0
"2037","I490003","ZBTB9",0,1,0,0.976,0.234,-0.067,-0.08,-0.047,40,33,0.63,2.08,1.02772303093694,0.951195853997477,1,1,"other",FALSE,"6",-0.067,"wt",0,0
"2038","I490003","ZFHX3",0,1,1,0.553,-0.436,-0.497,-0.545,-0.532,86,91,0.63,2.08,1.1067846710689,0.0594651493746257,1,0,"target",TRUE,"16",-0.779879024752629,"HemiDel",0,0
"2039","I490004","ADAM2",0,1,1,0.806,0.042,0.062,0.113,0.014,65,70,0.42,2.19,1.8683299147338,0.813819193333073,2,1,"control",TRUE,"8",0.422959703494551,"Imb_WTGrayZoneCN",0,0
"2040","I490004","AKT1",0,1,0.39,0.988,0.201,-0.062,-0.083,-0.071,118,133,0.42,2.19,1.14586585381355,1.08643799306299,1,1,"target",TRUE,"14",0.159011136761431,"CNNL",0,0
"2041","I490004","AKT2",0,NA,0,NA,-0.177,-0.452,-0.557,-0.587,6,NA,0.42,2.19,NA,NA,NA,NA,"target",TRUE,"19",-0.929764744469363,"Uncertain HomoDel",0,0
"2042","I490004","AKT3",0,1,1,0.839,0.149,0.109,0.048,0.188,62,61,0.42,2.19,1.88177471663572,0.978403124739978,2,1,"target",TRUE,"1",0.516822197993064,"Unb.Gain",0,0
"2043","I490004","APBB1IP",0,1,0.14,0.989,-0.05,-0.11,-0.287,-0.093,109,127,0.42,2.19,1.06025145308599,1.0081057850905,1,1,"control",FALSE,"10",-0.11,"wt",0,0
"2044","I490004","APC",0,0.999,0,0.993,-0.125,-0.192,-0.222,-0.198,43,46,0.42,2.19,0.916980043289936,0.886545352871408,1,1,"target",TRUE,"5",-0.149892097938756,"NoImb_WTGrayZoneCN",0,0
"2045","I490004","AQP8",0,0.999,1,0.836,0.364,0.097,0.148,0.043,79,31,0.42,2.19,1.86448211048508,0.951534094612136,2,1,"control",TRUE,"16",0.493144833668983,"Imb_WTGrayZoneCN",0,0
"2046","I490004","AR",NA,NA,NA,NA,NA,3.354,NA,NA,NA,NA,0.42,2.19,NA,NA,NA,NA,"target",TRUE,"X",4.65972757958836,"Bal.Gain",0,0
"2047","I490004","ARID1A",0,0.999,0,0.997,0.208,-0.074,-0.036,-0.159,22,21,0.42,2.19,1.10314959278469,1.08947474090687,1,1,"target",FALSE,"1",-0.074,"wt",2,0
"2048","I490004","ASXL1",0,1,0,0.996,0.009,-0.136,-0.151,-0.183,121,139,0.42,2.19,1.00224568114757,0.981959106828756,1,1,"target",FALSE,"20",-0.136,"wt",0,0
"2049","I490004","ATG14",0,NA,0,NA,-0.01,-0.118,-0.158,-0.111,2,NA,0.42,2.19,NA,NA,NA,NA,"control",FALSE,"14",-0.118,"wt",0,0
"2050","I490004","ATM",0,1,0,0.996,-0.019,-0.147,-0.179,-0.254,178,190,0.42,2.19,0.98271111257859,0.964147954775631,1,1,"target",TRUE,"11",-0.0385582529424879,"NoImb_WTGrayZoneCN",0,0
"2051","I490004","ATR",0,1,0,0.999,-0.078,-0.134,-0.2,-0.114,112,87,0.42,2.19,0.996422718104665,0.993873161441227,1,1,"target",FALSE,"3",-0.134,"wt",0,0
"2052","I490004","ATXN7",0,1,0,0.996,0.01,-0.106,-0.132,-0.133,89,90,0.42,2.19,1.05286118836633,1.03140174750442,1,1,"control",TRUE,"3",0.0586659340134904,"NoImb_WTGrayZoneCN",0,0
"2053","I490004","AURKA",0,1,1,0.58,-0.048,-0.164,-0.206,-0.158,75,84,0.42,2.19,1.92384876362924,-0.0302287501412257,2,0,"target",TRUE,"20",-0.0800191632228482,"CNNL",0,0
"2054","I490004","BRAF",0,1,1,0.812,0.203,0.152,0.131,0.149,113,70,0.42,2.19,2.06058033341056,0.970816089189962,2,1,"target",TRUE,"7",0.600142992972764,"Unb.Gain",0,0
"2055","I490004","BRCA1",0,NA,0,NA,-0.061,-0.143,-0.198,-0.086,3,NA,0.42,2.19,NA,NA,NA,NA,"target",FALSE,"17",-0.143,"wt",0,0
"2056","I490004","BRCA2",0,1,0,0.996,-0.092,-0.159,-0.186,-0.165,165,178,0.42,2.19,0.96410247232893,0.943710941556305,1,1,"target",TRUE,"13",-0.0677515772447087,"NoImb_WTGrayZoneCN",0,0
"2057","I490004","C9orf47",0,1,1,0.49,1.209,0.795,0.665,0.804,109,144,0.42,2.19,5.44781412526557,0.834944721324602,5,1,"control",TRUE,"9",1.65197802692349,"Unb.Gain",0,0
"2058","I490004","CACNG5",0,1,0.01,0.995,-0.152,-0.174,-0.155,-0.203,98,100,0.42,2.19,0.941144111775633,0.918569359482114,1,1,"control",TRUE,"17",-0.104741847237731,"NoImb_WTGrayZoneCN",0,0
"2059","I490004","CCND1",0,1,0,0.995,0.158,-0.083,-0.151,-0.082,58,62,0.42,2.19,1.09313283865744,1.06652377348123,1,1,"target",FALSE,"11",-0.083,"wt",0,0
"2060","I490004","CDK12",0,NA,0,NA,-0.098,-0.122,-0.144,-0.102,4,NA,0.42,2.19,NA,NA,NA,NA,"target",FALSE,"17",-0.122,"wt",0,0
"2061","I490004","CDK4",0,1,0,0.993,0.124,-0.164,-0.119,-0.274,53,50,0.42,2.19,0.961666910597186,0.929895403786697,1,1,"target",TRUE,"12",-0.0800191632228482,"NoImb_WTGrayZoneCN",0,0
"2062","I490004","CDK6",0,0.998,0,0.991,-0.043,-0.107,-0.111,-0.15,35,31,0.42,2.19,1.06351331008545,1.01801384579822,1,1,"target",FALSE,"7",-0.107,"wt",0,0
"2063","I490004","CDKN1B",0,1,0,0.994,0.271,-0.146,-0.182,-0.11,101,97,0.42,2.19,0.988196288791537,0.962146621530209,1,1,"target",TRUE,"12",-0.0361410825687907,"NoImb_WTGrayZoneCN",0,0
"2064","I490004","CDKN2A",0,1,0,0.998,0.229,-0.127,-0.148,-0.127,105,96,0.42,2.19,1.01080715874935,1.00273508092921,1,1,"target",FALSE,"9",-0.127,"wt",0,0
"2065","I490004","CHD1",0,1,0,0.995,0.015,-0.154,-0.215,-0.194,93,98,0.42,2.19,0.975201497969844,0.949871916861472,1,1,"target",TRUE,"5",-0.0555453738863585,"NoImb_WTGrayZoneCN",0,0
"2066","I490004","CLU",0,1,1,0.724,-0.146,-0.455,-0.55,-0.421,134,133,0.42,2.19,1.04550747633221,-0.00365513211703533,1,0,"target",TRUE,"8",-0.940686664980396,"HemiDel",0,0
"2067","I490004","CST7",0,1,0,0.997,-0.071,-0.11,-0.052,-0.123,131,102,0.42,2.19,1.04241398835863,1.0261352055211,1,1,"control",FALSE,"20",-0.11,"wt",0,0
"2068","I490004","CSTF2T",0,1,0,0.997,0.159,-0.276,-0.264,-0.302,45,38,0.42,2.19,0.778792625332906,0.767053088653337,1,1,"control",TRUE,"10",-0.372899970089447,"NoImb_WTGrayZoneCN",1,0
"2069","I490004","CTNNB1",0,1,0,0.982,0.072,-0.122,-0.177,-0.143,37,45,0.42,2.19,1.05697937383157,0.971755055789773,1,1,"target",TRUE,"3",0.0211737861252937,"NoImb_WTGrayZoneCN",4,0
"2070","I490004","CUL1",0,1,1,0.836,0.267,0.163,0.057,0.137,98,102,0.42,2.19,2.01715178440743,1.05954474457437,2,1,"target",TRUE,"7",0.621091489994701,"Unb.Gain",0,0
"2071","I490004","CYLD",0,1,1,0.841,0.358,0.09,0.064,0.052,53,49,0.42,2.19,1.83583998894321,0.951995683990433,2,1,"target",TRUE,"16",0.479243743680698,"Imb_WTGrayZoneCN",0,0
"2072","I490004","DRD1",0,1,0,0.995,0.286,-0.113,-0.134,-0.106,57,64,0.42,2.19,1.04312398849409,1.01738051631613,1,1,"control",TRUE,"5",0.0423317847753218,"NoImb_WTGrayZoneCN",2,0
"2073","I490004","ENPEP",0,0.999,1,0.867,0.047,0.046,0.138,0.021,47,44,0.42,2.19,1.66874321212596,0.95135227127745,2,1,"control",TRUE,"4",0.390291376510646,"Imb_WTGrayZoneCN",0,0
"2074","I490004","EPN1",0,1,0,0.993,0.147,-0.101,-0.146,-0.167,77,73,0.42,2.19,1.06766908999109,1.03142904565906,1,1,"control",FALSE,"19",-0.101,"wt",0,0
"2075","I490004","ERCC1",0,1,0.1,0.988,0.032,-0.065,-0.028,0.169,39,42,0.42,2.19,1.13933763147063,1.0819481124825,1,1,"target",FALSE,"19",-0.065,"wt",0,0
"2076","I490004","ERCC1",0,1,0.1,0.988,0.032,-0.085,-0.028,0.169,39,42,0.42,2.19,1.1049164360803,1.0483107220657,1,1,"target",FALSE,"19",-0.085,"wt",0,0
"2077","I490004","ERCC2",0,1,0,0.993,0.127,-0.065,-0.171,-0.076,58,61,0.42,2.19,1.12758073218423,1.0937050117689,1,1,"target",FALSE,"19",-0.065,"wt",0,0
"2078","I490004","ERCC2",0,1,0,0.993,0.127,-0.085,-0.171,-0.076,58,61,0.42,2.19,1.09332010820653,1.05990704993947,1,1,"target",FALSE,"19",-0.085,"wt",0,0
"2079","I490004","ERCC3",0,1,1,0.754,-0.276,-0.407,-0.412,-0.444,50,43,0.42,2.19,1.06967635173887,0.101965577363236,1,0,"target",TRUE,"2",-0.772680852940138,"HemiDel",0,0
"2080","I490004","ERCC4",0,1,1,0.842,0.299,0.132,0.058,0.124,61,57,0.42,2.19,1.92670530711928,1.02558824876347,2,1,"target",TRUE,"16",0.561678488608639,"Unb.Gain",1,0
"2081","I490004","ERCC5",0,1,0,0.996,0.016,-0.159,-0.2,-0.174,154,152,0.42,2.19,0.962873397583502,0.946488283938839,1,1,"target",TRUE,"13",-0.0677515772447087,"NoImb_WTGrayZoneCN",0,0
"2082","I490004","ERG_TMPRSS2",0,1,0,0.997,-0.14,-0.14,NA,NA,299,283,0.42,2.19,0.991782478755111,0.979886267684805,1,1,"target",TRUE,"21",-0.0216876374998945,"NoImb_WTGrayZoneCN",0,0
"2083","I490004","FAM183B",0,1,0,0.994,0.399,-0.185,-0.184,-0.176,51,42,0.42,2.19,0.925638584645525,0.898486085580786,1,1,"control",TRUE,"7",-0.132232516130537,"NoImb_WTGrayZoneCN",0,0
"2084","I490004","FAM60A",0,1,0,0.993,0.034,-0.196,-0.223,-0.185,73,84,0.42,2.19,0.911091599315091,0.879244740799469,1,1,"control",FALSE,"12",-0.196,"wt",0,0
"2085","I490004","FANCA",0,1,1,0.701,-0.475,-0.449,-0.448,-0.399,100,91,0.42,2.19,1.09998276257264,-0.0431777374830432,1,0,"target",TRUE,"16",-0.918902407899081,"HemiDel",0,0
"2086","I490004","FANCC",0,1,1,0.489,0.929,0.837,0.817,0.813,55,60,0.42,2.19,5.65484009742497,0.897596995752417,6,1,"target",TRUE,"9",1.71205406328706,"Unb.Gain",0,0
"2087","I490004","FANCD2",0,0.993,0,0.989,-0.063,-0.121,-0.098,-0.172,22,15,0.42,2.19,1.04408936081316,0.989573957651448,1,1,"target",FALSE,"3",-0.121,"wt",0,0
"2088","I490004","FANCE",0,0.996,0,0.999,0.022,-0.147,-0.206,-0.141,26,21,0.42,2.19,0.976822703169018,0.969791672053852,1,1,"target",TRUE,"6",-0.0385582529424879,"NoImb_WTGrayZoneCN",0,0
"2089","I490004","FANCF",0,1,0,0.993,0.422,-0.22,-0.213,-0.24,93,86,0.42,2.19,0.87477844231462,0.84131646704096,1,1,"target",TRUE,"11",-0.221874935691984,"NoImb_WTGrayZoneCN",0,0
"2090","I490004","FANCG",0,0.999,0,0.99,0.101,-0.186,-0.266,-0.155,21,20,0.42,2.19,0.935008133340914,0.88814245569177,1,1,"target",TRUE,"9",-0.134747343575644,"NoImb_WTGrayZoneCN",0,0
"2091","I490004","FBXW7",0,1,1,0.85,0.121,0.085,0.093,0.057,126,123,0.42,2.19,1.79882284567004,0.969512354980216,2,1,"target",TRUE,"4",0.46927344316738,"Imb_WTGrayZoneCN",0,0
"2092","I490004","FCER1A",0,1,0,0.993,0.133,-0.197,-0.205,-0.231,43,40,0.42,2.19,0.90919033027177,0.878559529054991,1,1,"control",TRUE,"1",-0.16258661101995,"NoImb_WTGrayZoneCN",0,0
"2093","I490004","FOXA1",0,1,0,0.998,0.187,-0.191,-0.214,-0.166,112,105,0.42,2.19,0.907439453066428,0.897601005365032,1,1,"target",FALSE,"14",-0.191,"wt",0,0
"2094","I490004","FOXP1",0,1,0,0.998,-0.046,-0.049,-0.215,0.213,115,100,0.42,2.19,1.14234317242612,1.13445949024503,1,1,"target",FALSE,"3",-0.049,"wt",0,0
"2095","I490004","GNAS",0,1,1,0.565,0.033,-0.113,-0.165,-0.12,81,84,0.42,2.19,2.07873246339794,-0.0188615788846549,2,0,"target",TRUE,"20",0.0423317847753218,"CNNL",0,0
"2096","I490004","GRHPR",0,1,0,0.997,0.209,-0.195,-0.281,-0.125,54,58,0.42,2.19,0.903771131490535,0.890968838261509,1,1,"control",TRUE,"9",-0.157500677340315,"NoImb_WTGrayZoneCN",0,0
"2097","I490004","HDAC8",NA,NA,NA,NA,NA,0.189,NA,NA,NA,NA,0.42,2.19,NA,NA,NA,NA,"control",TRUE,"X",0.670043365964037,"Bal.Gain",0,0
"2098","I490004","HSD3B1",0,1,0,0.996,0.122,-0.207,-0.222,-0.205,113,120,0.42,2.19,0.885279681402841,0.869123559736782,1,1,"target",TRUE,"1",-0.188181176238563,"NoImb_WTGrayZoneCN",0,0
"2099","I490004","IDH1",0,NA,0,NA,0.07,0.07,0.352,0.351,0,NA,0.42,2.19,NA,NA,NA,NA,"target",FALSE,"2",0.07,"wt",0,0
"2100","I490004","IDH2",0,1,0,0.996,0.134,-0.074,-0.106,-0.007,94,100,0.42,2.19,1.10599119860823,1.08691866721973,1,1,"target",FALSE,"15",-0.074,"wt",0,0
"2101","I490004","IL1RL2",0,1,0.01,0.99,-0.074,-0.068,-0.066,-0.049,35,36,0.42,2.19,1.13158752500586,1.08207571260066,1,1,"control",FALSE,"2",-0.068,"wt",0,0
"2102","I490004","KDM6A",NA,NA,NA,NA,NA,-0.655,NA,NA,NA,NA,0.42,2.19,NA,NA,NA,NA,"target",TRUE,"X",-1.86365030738737,"Deletion on chrX",6,0
"2103","I490004","KMT2C",0,1,1,0.815,0.305,0.193,0.079,0.114,72,67,0.42,2.19,2.15034985656686,1.0493813127476,2,1,"target",TRUE,"7",0.677506045757086,"Unb.Gain",1,0
"2104","I490004","KMT2D",0,1,0,0.994,0.077,-0.078,-0.197,-0.131,58,62,0.42,2.19,1.10521386476888,1.07314519268769,1,1,"target",FALSE,"12",-0.078,"wt",1,0
